bytes,content-type,elapsed,endpoint,resource,status,entry-date,start-date,end-date
2402931,application/zip,1.5,f1a45cb214594524c8b347d2611b6f72885af713f57db01f52bd590024fecd4c,6c87187e59d4f3b32eca3456194aa800b345931d5bb870c03732089c2eba3074,200,2021-06-01T02:47:03.636735,,
17193211,application/zip,6.013,0189b37b78ad0f184e0b3f3d416ff4a9ad9c42be8111beeb9cd74ce938146693,744559005085faedcab9233979cdaea5706c010a5d38c0f5ae956e5f016adccb,200,2021-06-02T15:37:11.261133,,
5499506,application/zip,3.526,542adb04d173e9e9881d3e7dcc7c17c935147021a7e04ff1d9b682e258c09837,d2de307baa7879a3cd2a7ef1f19911e4cc5b5be8937bf28124cd089cc2b1f816,200,2021-06-02T15:37:11.261133,,
6451478,application/zip,4.723,5bc822aa4e77ed15141f6b242403a53b088e2bd141d1dd1e5473546f39f0b9c7,127149a3a44f6495c6fad377347a02e403cc79ff12f108b9020f1942fc86def3,200,2021-06-02T15:37:11.261133,,
716689,application/zip,1.984,5d8442cb2900bedc8aea68455973563773d8d228e23f188b15d2a9a238c1dd58,a85c65e298c6515399dd46bd9d6a542614f96caf5b51bfbe915786a65677186f,200,2021-06-02T15:37:11.261133,,
808398,application/zip,2.079,7b39eb2be8e7611b57d3984717e5121ae703795860065311436e8b7ef74155c9,8036e43f202f22e3cedcc7eb41c6836fc205c5cb44a4c1256fa0464e3b613f82,200,2021-06-02T15:37:11.261133,,
953235,application/zip,2.688,a2765d5c18171372805f5b05c5ce0c727fe3855093972ce4596f29465990b8dc,381b6679845884ca6b768a9259e9177ca380542ac15ff6a71dfa51ef2870682a,200,2021-06-02T15:37:11.261133,,
722961,application/zip,2.329,bd0cf4596a530eed68c255dc95e7ee9fd7ba37612bb648b3bfd081b6a11cc8e2,4290c204205fdc0a092431b9f43adc210b50b396785676d4fdab848d1b747ee0,200,2021-06-02T15:37:11.261133,,
28994049,application/zip,5.48,c187fc319f7175f30f123c26cd74e398844b0176b3e5c1690f2d710ef1cb237f,d9a44a4c68c0014b510ae66fadadc79144903a35cabacd05aacd4cd7ab76eed3,200,2021-06-02T15:37:11.261133,,
85,text/plain; charset=utf-8,0.188,c78d4f8e4d6cf8f23acbd768ff8ea2fae0ea1265f15f40c24ca1ef55988caa10,70887c869008fe0e11ce42e8f21a2ad16d1a147c5228e645e26b4d22a24a38bd,200,2021-06-02T17:21:21.812522,,
85,text/plain; charset=utf-8,0.196,d7a3030ffdf1c6f70cffdc0230928df129362c4b0c2d8b32e3bef22910e3f3f7,474c4417dafdaa069449bb62980202f8b83ebeaa5eea2c6e689bed214ffcd2e9,200,2021-06-02T17:21:21.812522,,
2402931,application/zip,3.647,f1a45cb214594524c8b347d2611b6f72885af713f57db01f52bd590024fecd4c,6c87187e59d4f3b32eca3456194aa800b345931d5bb870c03732089c2eba3074,200,2021-06-02T15:37:11.261133,,
17193211,application/zip,3.188,0189b37b78ad0f184e0b3f3d416ff4a9ad9c42be8111beeb9cd74ce938146693,744559005085faedcab9233979cdaea5706c010a5d38c0f5ae956e5f016adccb,200,2021-06-10T11:28:44.530692,,
5499506,application/zip,2.345,542adb04d173e9e9881d3e7dcc7c17c935147021a7e04ff1d9b682e258c09837,d2de307baa7879a3cd2a7ef1f19911e4cc5b5be8937bf28124cd089cc2b1f816,200,2021-06-10T11:28:44.530692,,
6451478,application/zip,3.328,5bc822aa4e77ed15141f6b242403a53b088e2bd141d1dd1e5473546f39f0b9c7,127149a3a44f6495c6fad377347a02e403cc79ff12f108b9020f1942fc86def3,200,2021-06-10T11:28:44.530692,,
716689,application/zip,1.188,5d8442cb2900bedc8aea68455973563773d8d228e23f188b15d2a9a238c1dd58,a85c65e298c6515399dd46bd9d6a542614f96caf5b51bfbe915786a65677186f,200,2021-06-10T11:28:44.530692,,
808398,application/zip,1.28,7b39eb2be8e7611b57d3984717e5121ae703795860065311436e8b7ef74155c9,8036e43f202f22e3cedcc7eb41c6836fc205c5cb44a4c1256fa0464e3b613f82,200,2021-06-10T11:28:44.530692,,
953235,application/zip,1.463,a2765d5c18171372805f5b05c5ce0c727fe3855093972ce4596f29465990b8dc,381b6679845884ca6b768a9259e9177ca380542ac15ff6a71dfa51ef2870682a,200,2021-06-10T11:28:44.530692,,
722961,application/zip,1.222,bd0cf4596a530eed68c255dc95e7ee9fd7ba37612bb648b3bfd081b6a11cc8e2,4290c204205fdc0a092431b9f43adc210b50b396785676d4fdab848d1b747ee0,200,2021-06-10T11:28:44.530692,,
28994049,application/zip,3.857,c187fc319f7175f30f123c26cd74e398844b0176b3e5c1690f2d710ef1cb237f,d9a44a4c68c0014b510ae66fadadc79144903a35cabacd05aacd4cd7ab76eed3,200,2021-06-10T11:28:44.530692,,
85,text/plain; charset=utf-8,0.103,c78d4f8e4d6cf8f23acbd768ff8ea2fae0ea1265f15f40c24ca1ef55988caa10,70887c869008fe0e11ce42e8f21a2ad16d1a147c5228e645e26b4d22a24a38bd,200,2021-06-10T11:28:44.530692,,
85,text/plain; charset=utf-8,0.134,d7a3030ffdf1c6f70cffdc0230928df129362c4b0c2d8b32e3bef22910e3f3f7,474c4417dafdaa069449bb62980202f8b83ebeaa5eea2c6e689bed214ffcd2e9,200,2021-06-10T11:28:44.530692,,
2402931,application/zip,2.136,f1a45cb214594524c8b347d2611b6f72885af713f57db01f52bd590024fecd4c,6c87187e59d4f3b32eca3456194aa800b345931d5bb870c03732089c2eba3074,200,2021-06-10T11:28:44.530692,,
17193206,application/zip,3.109,0189b37b78ad0f184e0b3f3d416ff4a9ad9c42be8111beeb9cd74ce938146693,3223128728dda9e5ba07ad898d573e6a2e2ca42827cabbcf882f0c1dffbe0e76,200,2021-06-30T11:10:24.040388,,
5499506,application/zip,2.241,542adb04d173e9e9881d3e7dcc7c17c935147021a7e04ff1d9b682e258c09837,d2de307baa7879a3cd2a7ef1f19911e4cc5b5be8937bf28124cd089cc2b1f816,200,2021-06-30T11:10:24.040388,,
6452305,application/zip,2.319,5bc822aa4e77ed15141f6b242403a53b088e2bd141d1dd1e5473546f39f0b9c7,9b8695c9fab768688f3e97d9ccf6fdc1b8ac95c40e992234026eb05e0f903c43,200,2021-06-30T11:10:24.040388,,
716708,application/zip,0.935,5d8442cb2900bedc8aea68455973563773d8d228e23f188b15d2a9a238c1dd58,79474cd38d8ac7b539a5e28324a2eb877ab85d8cd8bbb233cd64d65bc7038e8b,200,2021-06-30T11:10:24.040388,,
808418,application/zip,1.248,7b39eb2be8e7611b57d3984717e5121ae703795860065311436e8b7ef74155c9,f20732e04f60fb5ffec135144a68553c323feefedf7981a7616c88754b0652e3,200,2021-06-30T11:10:24.040388,,
953251,application/zip,1.22,a2765d5c18171372805f5b05c5ce0c727fe3855093972ce4596f29465990b8dc,3078e0545554a831e68657e94c03c4fe79ad57449a6b236cce8f2b41f516739a,200,2021-06-30T11:10:24.040388,,
722854,application/zip,1.172,bd0cf4596a530eed68c255dc95e7ee9fd7ba37612bb648b3bfd081b6a11cc8e2,1129bb8cf4019ed8f03364b09707f8b883a9d84c65b86d6cf299b11d08c01fc7,200,2021-06-30T11:10:24.040388,,
29000406,application/zip,3.771,c187fc319f7175f30f123c26cd74e398844b0176b3e5c1690f2d710ef1cb237f,8e9203bc60c1d387cc6e0e490bbb4c94f030e8a303c9d160a8c4fdbf30e9c1d2,200,2021-06-30T11:10:24.040388,,
85,text/plain; charset=utf-8,0.105,c78d4f8e4d6cf8f23acbd768ff8ea2fae0ea1265f15f40c24ca1ef55988caa10,70887c869008fe0e11ce42e8f21a2ad16d1a147c5228e645e26b4d22a24a38bd,200,2021-06-30T11:10:24.040388,,
85,text/plain; charset=utf-8,0.112,d7a3030ffdf1c6f70cffdc0230928df129362c4b0c2d8b32e3bef22910e3f3f7,474c4417dafdaa069449bb62980202f8b83ebeaa5eea2c6e689bed214ffcd2e9,200,2021-06-30T11:10:24.040388,,
2402947,application/zip,1.253,f1a45cb214594524c8b347d2611b6f72885af713f57db01f52bd590024fecd4c,8c79b1bdf8e82d946263eb3ed33c3d3e3e393f0029e87d86a7d2be0b2864c6bc,200,2021-06-30T11:10:24.040388,,
17193206,application/zip,3.263,0189b37b78ad0f184e0b3f3d416ff4a9ad9c42be8111beeb9cd74ce938146693,3223128728dda9e5ba07ad898d573e6a2e2ca42827cabbcf882f0c1dffbe0e76,200,2021-07-01T00:36:47.684964,,
5499506,application/zip,2.165,542adb04d173e9e9881d3e7dcc7c17c935147021a7e04ff1d9b682e258c09837,d2de307baa7879a3cd2a7ef1f19911e4cc5b5be8937bf28124cd089cc2b1f816,200,2021-07-01T00:36:47.684964,,
6452305,application/zip,2.378,5bc822aa4e77ed15141f6b242403a53b088e2bd141d1dd1e5473546f39f0b9c7,9b8695c9fab768688f3e97d9ccf6fdc1b8ac95c40e992234026eb05e0f903c43,200,2021-07-01T00:36:47.684964,,
716708,application/zip,1.115,5d8442cb2900bedc8aea68455973563773d8d228e23f188b15d2a9a238c1dd58,79474cd38d8ac7b539a5e28324a2eb877ab85d8cd8bbb233cd64d65bc7038e8b,200,2021-07-01T00:36:47.684964,,
808418,application/zip,1.244,7b39eb2be8e7611b57d3984717e5121ae703795860065311436e8b7ef74155c9,f20732e04f60fb5ffec135144a68553c323feefedf7981a7616c88754b0652e3,200,2021-07-01T00:36:47.684964,,
953251,application/zip,1.338,a2765d5c18171372805f5b05c5ce0c727fe3855093972ce4596f29465990b8dc,3078e0545554a831e68657e94c03c4fe79ad57449a6b236cce8f2b41f516739a,200,2021-07-01T00:36:47.684964,,
722854,application/zip,1.205,bd0cf4596a530eed68c255dc95e7ee9fd7ba37612bb648b3bfd081b6a11cc8e2,1129bb8cf4019ed8f03364b09707f8b883a9d84c65b86d6cf299b11d08c01fc7,200,2021-07-01T00:36:47.684964,,
29000406,application/zip,3.686,c187fc319f7175f30f123c26cd74e398844b0176b3e5c1690f2d710ef1cb237f,8e9203bc60c1d387cc6e0e490bbb4c94f030e8a303c9d160a8c4fdbf30e9c1d2,200,2021-07-01T00:36:47.684964,,
85,text/plain; charset=utf-8,0.082,c78d4f8e4d6cf8f23acbd768ff8ea2fae0ea1265f15f40c24ca1ef55988caa10,70887c869008fe0e11ce42e8f21a2ad16d1a147c5228e645e26b4d22a24a38bd,200,2021-07-01T00:36:47.684964,,
85,text/plain; charset=utf-8,0.108,d7a3030ffdf1c6f70cffdc0230928df129362c4b0c2d8b32e3bef22910e3f3f7,474c4417dafdaa069449bb62980202f8b83ebeaa5eea2c6e689bed214ffcd2e9,200,2021-07-01T00:36:47.684964,,
2402947,application/zip,1.728,f1a45cb214594524c8b347d2611b6f72885af713f57db01f52bd590024fecd4c,8c79b1bdf8e82d946263eb3ed33c3d3e3e393f0029e87d86a7d2be0b2864c6bc,200,2021-07-01T00:36:47.684964,,
